Year,Make,Model,Drivetrain,MinMPG,MaxMPG,FuelType,Transmission,Engine,ID_Vehiculo
2021,Subaru,Crosstrek Limited,AWD,27,34,Gasoline,CVT,2.5L H4 16V GDI DOHC,2472
2017,Buick,Enclave Premium,FWD,15,22,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2473
2021,Volkswagen,Atlas 2.0T SE,FWD,21,24,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2474
2019,Honda,Accord EX-L,FWD,30,38,Gasoline,CVT,1.5L I4 16V GDI DOHC Turbo,2475
2010,Ford,Escape Limited,4WD,20,26,Flex Fuel,Automatic,3.0L V6 24V MPFI DOHC Flexible Fuel,2476
2019,Lexus,RC 350 350,RWD,20,28,Gasoline,Automatic,3.5L V6 24V PDI DOHC,2477
2021,Gmc,Acadia SLE,AWD,19,26,Gasoline,Automatic,V6 Cylinder Engine,2478
2021,Ford,Bronco Sport Big Bend,4WD,25,28,Gasoline,Automatic,1.5L I3 12V PDI DOHC Turbo,2479
2019,Ford,Expedition Max Limited,RWD,17,23,Gasoline,Automatic,3.5L V6 24V GDI DOHC Twin Turbo,2480
2021,Bmw,540 i xDrive,AWD,23,31,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,2481
2020,Acura,MDX 3.5L w/Advance Package,AWD,19,26,Gasoline,Automatic,3.5L V6 24V GDI SOHC,2482
2019,Jeep,Cherokee Latitude Plus,4WD,21,29,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2483
2020,Acura,TLX V6 w/Technology Package,FWD,20,31,Gasoline,Automatic,3.5L V6 24V GDI SOHC,2484
2019,Infiniti,Q50 3.0t LUXE,RWD,20,29,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,2485
2016,Toyota,Camry,FWD,25,35,Gasoline,Automatic,2.5L I4 16V MPFI DOHC,2486
2017,Chevrolet,Corvette Grand Sport,RWD,16,25,Gasoline,Automatic,6.2L V8 16V GDI OHV,2487
2010,Ford,Mustang Premium,RWD,18,26,Gasoline,Automatic,4.0L V6 12V MPFI SOHC,2488
2016,Bmw,535 i,RWD,20,31,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,2489
2021,Porsche,Taycan Base,RWD,76,84,Electric,Automatic,Electric,2490
2015,Volvo,S60 T5 Premier,AWD,20,29,Gasoline,Automatic,2.5L I5 20V MPFI DOHC Turbo,2491
2012,Acura,TSX 2.4,FWD,22,30,Gasoline,Automatic,2.4L I4 16V MPFI DOHC,2492
2015,Ford,F-150 Platinum,4WD,15,21,Gasoline,Automatic,3.5L V6 24V GDI DOHC Twin Turbo,2493
2012,Nissan,Murano SL,FWD,18,24,Gasoline,CVT,3.5L V6 24V MPFI DOHC,2494
2021,Nissan,Rogue SL,FWD,26,34,Gasoline,CVT,2.5L I4 16V GDI DOHC,2495
2017,Nissan,Rogue SV,FWD,26,33,Gasoline,CVT,2.5L I4 16V MPFI DOHC,2496
2019,Lexus,NX 300 Base,AWD,22,28,Gasoline,Automatic,2.0L I4 16V PDI DOHC Turbo,2497
2016,Mazda,CX-5 Grand Touring,FWD,26,33,Gasoline,Automatic,2.5L I4 16V GDI DOHC,2498
2019,Bmw,440 Gran Coupe i xDrive,AWD,21,31,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,2499
2017,Bmw,X6 sDrive35i,RWD,18,25,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,2500
2017,Hyundai,Elantra SE,FWD,29,38,Gasoline,Automatic,2.0L I4 16V GDI DOHC,2501
2015,Mini,Hardtop Cooper,FWD,29,40,Gasoline,Manual,1.5L I3 12V GDI DOHC Turbo,2502
2019,Ford,Mustang GT Premium,RWD,15,24,Gasoline,Automatic,5.0L V8 32V PDI DOHC,2503
2019,Subaru,Outback 2.5i,AWD,25,32,Gasoline,CVT,2.5L H4 16V MPFI DOHC,2504
2021,Ford,Ranger XLT,4WD,20,24,Gasoline,Automatic,2.3L I4 16V GDI DOHC Turbo,2505
2015,Jeep,Grand Cherokee Limited,4WD,17,24,Diesel,Automatic,3.0L V6 24V DDI DOHC Turbo Diesel,2506
2020,Nissan,Maxima 3.5 SR,FWD,20,30,Gasoline,CVT,3.5L V6 24V GDI DOHC,2507
2019,Bmw,X5 xDrive40i,AWD,20,26,Gasoline,Automatic,Intercooled Turbo Premium Unleaded I-6 3.0 L/183,2508
2017,Honda,Ridgeline Black Edition,AWD,18,25,Gasoline,Automatic,3.5L V6 24V GDI SOHC,2509
2020,Bmw,430 i xDrive,AWD,21,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2510
2014,Volkswagen,Passat 2.0L TDI DSG SEL Premium,FWD,30,40,Diesel,Automatic,2.0L I4 16V DDI DOHC Turbo Diesel,2511
2019,Lincoln,MKC Reserve,FWD,20,27,Gasoline,Automatic,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,2512
2011,Lexus,RX 350 Base,FWD,18,25,Gasoline,Automatic,3.5L V6 24V MPFI DOHC,2513
2020,Acura,ILX,FWD,24,34,Gasoline,Automatic,2.4L I4 16V GDI DOHC,2514
2018,Hyundai,Santa Fe SE,FWD,18,25,Gasoline,Automatic,3.3L V6 24V GDI DOHC,2515
2019,Cadillac,Escalade ESV Luxury,4WD,14,21,Gasoline,Automatic,6.2L V8 16V GDI OHV,2516
2016,Bmw,535 i xDrive,AWD,20,29,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,2517
2014,Mercedes-Benz,M-Class ML 350 4MATIC,AWD,17,22,Flex Fuel,Automatic,3.5L V6 24V GDI DOHC Flexible Fuel,2518
2013,Toyota,RAV4 XLE,AWD,22,29,Gasoline,Automatic,2.5L I4 16V MPFI DOHC,2519
2016,Hyundai,Genesis 3.8,AWD,16,25,Gasoline,Automatic,3.8L V6 24V GDI DOHC,2520
2018,Honda,Pilot Touring,AWD,19,26,Gasoline,Automatic,3.5L V6 24V GDI SOHC,2521
2016,Honda,Accord EX,FWD,27,37,Gasoline,CVT,2.4L I4 16V GDI DOHC,2522
2017,Volkswagen,Tiguan 2.0T,FWD,20,24,Gasoline,Automatic,2.0L I4,2523
2021,Tesla,Model 3 Standard Range Plus,RWD,150,133,â,Automatic,0.0,2524
2017,Jeep,Grand Cherokee Overland,4WD,18,25,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2525
2016,Chevrolet,Equinox LT,FWD,22,32,Gasoline,Automatic,2.4L I4 16V GDI DOHC,2526
2021,Gmc,Sierra 1500 SLT,4WD,14,20,Gasoline,Automatic,5.3L V8 16V GDI OHV,2527
2018,Jeep,Grand Cherokee High Altitude,RWD,19,26,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2528
2016,Bmw,228 i xDrive,AWD,23,35,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2529
2016,Land,Rover LR4 Base,4WD,15,19,Gasoline,Automatic,3.0L V6 24V GDI DOHC Supercharged,2530
2019,Kia,Sorento EX V6,AWD,19,24,Gasoline,Automatic,3.3L V6 24V GDI DOHC,2531
2018,Jaguar,F-PACE 25t R-Sport,AWD,22,27,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2532
2019,Gmc,Acadia SLT-1,AWD,17,25,Gasoline,Automatic,V6 Cylinder Engine,2533
2010,Bmw,535 i,RWD,17,26,Gasoline,Automatic,3.0L I6 24V GDI DOHC Twin Turbo,2534
2018,Nissan,Rogue SV,AWD,25,32,Gasoline,CVT,2.5L I4 16V MPFI DOHC,2535
2020,Jeep,Grand Cherokee Laredo,4WD,18,25,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2536
2021,Mercedes-Benz,C-Class C 300,RWD,24,33,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2537
2020,Alfa,Romeo Stelvio Ti,AWD,22,28,Gasoline,Automatic,2.0L I4 16V GDI SOHC Turbo,2538
2021,Volkswagen,Atlas Cross Sport 3.6L V6 SEL R-Line,FWD,18,23,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2539
2021,Volkswagen,Atlas Cross Sport 3.6L V6 SEL R-Line,AWD,17,23,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2540
2015,Nissan,Pathfinder SL,4WD,19,26,Gasoline,CVT,3.5L V6 24V MPFI DOHC,2541
2011,Hyundai,Tucson GLS,FWD,22,31,Gasoline,Automatic,2.4L I4 16V MPFI DOHC,2542
2020,Subaru,Outback Onyx Edition XT,AWD,23,30,Gasoline,CVT,2.4L H4 16V GDI DOHC Turbo,2543
2019,Chevrolet,Trax LT,AWD,24,29,Gasoline,Automatic,Turbocharged Gas 4-Cyl 1.4L/83,2544
2021,Kia,Seltos LX,AWD,27,31,Gasoline,CVT,2.0L I4 16V MPFI DOHC,2545
2010,Mercury,Mariner Premier I4 AWD 4dr SUV,AWD,26,26,Gasoline,Automatic,2.5L I4,2546
2020,Jeep,Cherokee Latitude Plus,4WD,21,29,Gasoline,Automatic,3.2L V6 24V MPFI DOHC,2547
2021,Ram,1500 TRX,4WD,10,14,Gasoline,Automatic,6.2L V8 16V MPFI OHV Supercharged,2548
2019,Honda,Pilot EX,FWD,19,27,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,2549
2020,Nissan,Armada Platinum,RWD,14,19,Gasoline,Automatic,5.6L V8 32V GDI DOHC,2550
2018,Ford,Escape SE,4WD,22,28,Gasoline,Automatic,4 Cylinder Engine,2551
2019,Jeep,Wrangler Sport,4WD,17,25,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2552
2014,Porsche,Cayenne GTS,AWD,15,21,Gasoline,Automatic,4.8L V8 32V GDI DOHC,2553
2018,Lexus,RX 350 350,FWD,20,27,Gasoline,Automatic,3.5L V6 24V GDI DOHC,2554
2018,Chevrolet,Malibu 1LS,FWD,27,36,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,2555
2021,Honda,Passport Touring,AWD,19,24,Gasoline,Automatic,3.5L V6 24V GDI SOHC,2556
2014,Ford,Escape S,FWD,22,31,Gasoline,Automatic,2.5L I4 16V MPFI DOHC,2557
2016,Chevrolet,Corvette Stingray,RWD,17,29,Gasoline,Automatic,6.2L V8 16V GDI OHV,2558
2019,Jeep,Wrangler Unlimited Sahara,4WD,18,23,Gasoline,Automatic,V6 Cylinder Engine,2559
2018,Mercedes-Benz,E-Class E 400,RWD,20,26,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,2560
2019,Audi,S4 3.0T Prestige,AWD,21,30,Gasoline,Automatic,3.0L V6 24V GDI DOHC Turbo,2561
2019,Nissan,Rogue SV,AWD,25,32,Gasoline,CVT,2.5L I4 16V MPFI DOHC,2562
2016,Honda,Accord EX-L,FWD,27,37,Gasoline,CVT,2.4L I4 16V GDI DOHC,2563
2020,Gmc,Terrain SLT,AWD,25,28,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,2564
2014,Honda,Odyssey Touring,FWD,19,28,Gasoline,Automatic,3.5L V6 24V MPFI SOHC,2565
2019,Mercedes-Benz,C-Class C 300,RWD,22,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2566
2017,Jeep,Wrangler Sahara,4WD,17,21,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2567
2019,Subaru,Ascent Premium 7-Passenger,AWD,21,27,Gasoline,CVT,2.4L H4 16V GDI DOHC Turbo,2568
2020,Subaru,Forester Sport,AWD,26,33,Gasoline,CVT,2.5L H4 16V GDI DOHC,2569
2019,Cadillac,XT5 Luxury AWD,AWD,18,25,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2570
2020,Gmc,Sierra 1500 Elevation,RWD,20,23,Gasoline,Automatic,5.3L V8 16V GDI OHV,2571
2019,Ford,Expedition Limited,RWD,17,24,Gasoline,Automatic,3.5L V6 24V GDI DOHC Twin Turbo,2572
2020,Bmw,M4 Base,RWD,17,25,Gasoline,Automatic,3.0L I6 24V GDI DOHC Twin Turbo,2573
2021,Ford,F-150 XL,4WD,19,22,Gasoline,Automatic,5.0L V8 32V PDI DOHC,2574
2018,Chevrolet,Equinox Premier,FWD,26,32,Gasoline,Automatic,Turbocharged Gas I4 1.5L/,2575
2019,Dodge,Grand Caravan GT,FWD,17,25,â,Automatic,3.6L V6 24V MPFI DOHC,2576
2020,Ram,1500 Laramie,4WD,19,22,Hybrid,Automatic,8 Cylinder Engine,2577
2013,Land,Rover Range Rover Evoque Pure,4WD,20,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2578
2021,Toyota,Camry XSE,FWD,27,38,Gasoline,Automatic,4 Cylinder Engine,2579
2021,Bmw,X5 sDrive40i,RWD,21,26,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,2580
2022,Kia,K5 GT-Line,FWD,27,37,Gasoline,Automatic,1.6L I4 16V GDI DOHC Turbo,2581
2017,Honda,Civic EX-L,FWD,32,42,Gasoline,CVT,1.5L I4 16V GDI DOHC Turbo,2582
2019,Chevrolet,Traverse LT Cloth,FWD,18,27,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2583
2016,Toyota,Highlander XLE,FWD,19,25,Gasoline,Automatic,3.5L V6 24V MPFI DOHC,2584
2020,Ford,Escape Titanium Hybrid,FWD,44,37,Hybrid,CVT,2.5L I4 16V MPFI DOHC Hybrid,2585
2021,Nissan,Altima 2.5 S,FWD,28,39,Gasoline,CVT,2.5L I4 16V GDI DOHC,2586
2021,Mercedes-Benz,GLB 250 Base,FWD,23,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2587
2019,Honda,CR-V EX,AWD,27,33,Gasoline,Unknown,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,2588
2015,Lexus,LS 460,AWD,16,23,Gasoline,Automatic,4.6L V8 32V PDI DOHC,2589
2015,Mercedes-Benz,S-Class S 550 4MATIC,AWD,16,26,Gasoline,Automatic,4.7L V8 32V GDI DOHC Twin Turbo,2590
2021,Subaru,Forester Touring,AWD,26,33,Gasoline,CVT,2.5L H4 16V GDI DOHC,2591
2017,Audi,Q7 3.0T Premium Plus,AWD,19,25,Gasoline,Automatic,Intercooled Supercharger Premium Unleaded V-6 3.0 L/183,2592
2018,Volkswagen,Atlas 3.6L SE w/Technology,FWD,18,25,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2593
2012,Jeep,Grand Cherokee Overland,4WD,16,23,Flex Fuel,Automatic,3.6L V6 24V MPFI DOHC Flexible Fuel,2594
2010,Toyota,RAV4 Sport,4WD,21,27,Gasoline,Automatic,2.5L I4 16V MPFI DOHC,2595
2013,Audi,A6 2.0T Premium Plus,AWD,20,30,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2596
2008,Bmw,M6,RWD,11,17,Gasoline,Automatic,5.0L V10 40V MPFI DOHC,2597
2016,Gmc,Yukon SLE,4WD,16,22,Gasoline,Automatic,5.3L V8 16V GDI OHV,2598
2013,Mercedes-Benz,S-Class S 550,RWD,15,25,Gasoline,Automatic,4.7L V8 32V GDI DOHC Twin Turbo,2599
2021,Porsche,911,â,18,23,Gasoline,Automatic,3.0L H6 24V GDI DOHC Twin Turbo,2600
2016,Dodge,Challenger R/T,RWD,15,23,Gasoline,Manual,5.7L V8 16V MPFI OHV,2601
2016,Nissan,370Z Sport,RWD,19,26,Gasoline,Automatic,3.7L V6 24V MPFI DOHC,2602
2018,Bmw,X6 xDrive35i,AWD,18,24,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,2603
2020,Hyundai,Elantra Limited,FWD,30,40,Gasoline,CVT,2.0L I4 16V MPFI DOHC,2604
2018,Chevrolet,Traverse LS,FWD,18,27,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2605
2020,Mitsubishi,Outlander SEL,FWD,25,30,Gasoline,CVT,2.4L I4 16V MPFI SOHC,2606
2020,Gmc,Sierra 1500 Denali,4WD,15,20,Gasoline,Automatic,Gas V8 6.2L/376,2607
2020,Volkswagen,Passat 2.0T R-Line,FWD,23,34,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2608
2014,Lexus,LS 460 Base,AWD,16,23,Gasoline,Automatic,4.6L V8 32V PDI DOHC,2609
2015,Lincoln,Navigator Base,4WD,15,20,Gasoline,Automatic,3.5L V6 24V GDI DOHC Twin Turbo,2610
2013,Volvo,S60 T5 Premier,FWD,21,30,Gasoline,Automatic,2.5L I5 20V MPFI DOHC Turbo,2611
2021,Kia,Telluride LX,AWD,19,24,Gasoline,Automatic,3.8L V6 24V GDI DOHC,2612
2020,Subaru,Outback Touring,AWD,26,33,Gasoline,CVT,2.5L H4 16V GDI DOHC,2613
2017,Chevrolet,Camaro 2SS,RWD,16,25,Gasoline,Manual,6.2L V8 16V GDI OHV,2614
2019,Lincoln,Nautilus Reserve,FWD,21,26,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2615
2020,Buick,Enclave Essence,AWD,17,25,Gasoline,Automatic,V6 Cylinder Engine,2616
2020,Kia,Soul GT-Line 1.6L,FWD,27,32,Gasoline,Automatic,1.6L I4 16V GDI DOHC Turbo,2617
2020,Hyundai,Santa Fe Limited 2.0T,AWD,20,26,Gasoline,Automatic,Intercooled Turbo Regular Unleaded I-4 2.0 L/122,2618
2021,Mercedes-Benz,C-Class C 300,RWD,23,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2619
2017,Bmw,X3 sDrive28i,RWD,21,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2620
2019,Tesla,Model 3 Mid Range,RWD,128,117,Electric,Automatic,Electric,2621
2018,Toyota,Highlander XLE,AWD,20,26,Gasoline,Automatic,3.5L V6 24V PDI DOHC,2622
2018,Bmw,X5 xDrive50i,AWD,15,21,Gasoline,Automatic,8 Cylinder Engine,2623
2021,Jeep,Grand Cherokee Laredo,4WD,18,25,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2624
2020,Toyota,4Runner SR5 Premium,4WD,16,19,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,2625
2017,Honda,Accord Sport,FWD,26,34,Gasoline,CVT,2.4L I4 16V GDI DOHC,2626
2019,Gmc,Sierra 1500 SLT,4WD,15,21,Gasoline,Automatic,5.3L V8 16V GDI OHV,2627
2019,Hyundai,Kona EV Limited,FWD,132,108,Electric,Automatic,Electric,2628
2019,Ram,1500 Limited,4WD,19,24,Gasoline,Automatic,5.7L V8 16V MPFI OHV,2629
2015,Chevrolet,Captiva Sport 2LS,FWD,20,28,Flex Fuel,Automatic,2.4L I4 16V GDI DOHC Flexible Fuel,2630
2016,Ford,Explorer Limited,FWD,17,24,Gasoline,Automatic,2.3L I4 16V GDI DOHC Turbo,2631
2021,Dodge,Durango SXT,RWD,19,26,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2632
2020,Chevrolet,Spark 1LT,FWD,30,38,Gasoline,CVT,1.4L I4 16V MPFI DOHC,2633
2021,Ford,F-150 Platinum,4WD,16,22,Hybrid,Automatic,3.5L V6 24V PDI DOHC Twin Turbo Hybrid,2634
2017,Jeep,Grand Cherokee Limited,4WD,18,0,Gasoline,Automatic,3.6L,2635
2017,Ford,Expedition Limited,4WD,15,20,Gasoline,Automatic,3.5L V6 24V GDI DOHC Twin Turbo,2636
2017,Toyota,Tundra Limited,4WD,13,17,Flex Fuel,Automatic,5.7L V8 32V MPFI DOHC Flexible Fuel,2637
2021,Kia,Telluride S,AWD,19,24,Gasoline,Automatic,3.8L V6 24V GDI DOHC,2638
2016,Audi,Q5 3.0T Premium Plus,AWD,18,26,Gasoline,Automatic,3.0L V6 24V GDI DOHC Supercharged,2639
2021,Chevrolet,Trailblazer ACTIV,AWD,26,30,Gasoline,Automatic,1.3L I3 12V GDI DOHC Turbo,2640
2016,Chevrolet,Equinox LT,FWD,22,32,Gasoline,Automatic,4 Cylinder Engine,2641
2018,Jeep,Wrangler JK Unlimited Sahara,4WD,16,21,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2642
2020,Lincoln,Corsair Reserve,AWD,21,29,Gasoline,Automatic,2.3L I4 16V GDI DOHC Turbo,2643
2022,Honda,Odyssey EX-L,FWD,19,28,Gasoline,Automatic,3.5L V6 24V GDI SOHC,2644
2019,Audi,A4 2.0T Premium,FWD,27,34,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2645
2020,Tesla,Model 3 Standard Range Plus,RWD,148,132,â,Automatic,NOT SPECIFIED NOT SPECIFIED,2646
2015,Chevrolet,Silverado 1500 LT,4WD,17,22,Gasoline,Automatic,5.3L V8 16V GDI OHV,2647
2019,Nissan,Murano Platinum,FWD,20,28,Gasoline,CVT,3.5L V6 24V MPFI DOHC,2648
2014,Hyundai,Elantra GT Base,FWD,24,33,Gasoline,Automatic,2.0L I4 16V GDI DOHC,2649
2021,Dodge,Charger SRT8,RWD,15,24,Gasoline,Automatic,Premium Unleaded V-8 6.4 L/392,2650
2018,Jeep,Compass Latitude,FWD,22,31,Gasoline,Automatic,2.4L I4 16V MPFI SOHC,2651
2019,Lexus,ES 350 Premium,FWD,22,33,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/211,2652
2008,Kia,Sorento LX,4WD,15,22,Gasoline,Automatic,3.3L DOHC MPFI 24-valve V6 engine,2653
2020,Toyota,Sienna XLE Premium,FWD,19,26,Gasoline,Automatic,3.5L V6 24V PDI DOHC,2654
2020,Ford,Expedition Max Limited,4WD,16,21,Gasoline,Automatic,3.5L V6 24V GDI DOHC Twin Turbo,2655
2018,Land,Rover Range Rover Velar P250 HSE R-Dynamic,4WD,21,27,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2656
2020,Land,Rover Discovery SE,4WD,16,21,Gasoline,Automatic,V6,2657
2021,Chevrolet,Silverado 1500 Custom Trail Boss,4WD,15,20,Gasoline,Automatic,5.3L V8 16V GDI OHV,2658
2016,Bmw,X5 xDrive50i,AWD,15,21,Gasoline,Automatic,4.4L V8 32V GDI DOHC Twin Turbo,2659
2020,Toyota,Corolla LE,FWD,30,38,Gasoline,CVT,4 Cylinder Engine,2660
2018,Gmc,Sierra 2500 Denali,4WD,0,0,Diesel,Automatic,8 Cylinder Engine,2661
2017,Land,Rover Range Rover Evoque SE Premium,4WD,21,29,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2662
2020,Subaru,WRX STI Base,AWD,16,22,Gasoline,Manual,2.5L H4 16V MPFI DOHC Turbo,2663
2020,Kia,Sorento LX V6,FWD,19,26,Gasoline,Automatic,3.3L V6 24V GDI DOHC,2664
2020,Subaru,Legacy Touring XT,AWD,24,32,Gasoline,CVT,2.4L H4 16V GDI DOHC Turbo,2665
2019,Genesis,G90 3.3T Premium,RWD,17,24,Gasoline,Automatic,3.3L V6 24V GDI DOHC Twin Turbo,2666
2015,Bmw,X3 xDrive28i,AWD,21,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2667
2020,Ford,Fusion SE,FWD,23,34,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,2668
2021,Toyota,Corolla LE,FWD,30,38,Gasoline,Unknown,Regular Unleaded I-4 1.8 L/110,2669
2014,Lincoln,MKZ Base,FWD,22,33,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2670
2020,Mazda,CX-30 Select,FWD,25,33,Gasoline,Automatic,2.5L I4 16V GDI DOHC,2671
2017,Gmc,Acadia Denali,FWD,18,25,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2672
2020,Dodge,Challenger R/T,RWD,15,23,Gasoline,Automatic,5.7L V8 16V MPFI OHV,2673
2011,Bmw,550 i xDrive,AWD,16,24,Gasoline,Automatic,4.4L V8 32V GDI DOHC Twin Turbo,2674
2013,Audi,A7 3.0T Prestige quattro,AWD,18,28,Gasoline,Automatic,3.0L V6 24V GDI DOHC Supercharged,2675
2018,Porsche,718 Cayman S,RWD,20,26,Gasoline,Automatic,2.5L H4 16V GDI DOHC Turbo,2676
2019,Honda,Accord LX,FWD,30,38,Gasoline,CVT,1.5L I4 16V GDI DOHC Turbo,2677
2009,Mercedes-Benz,SL-Class SL550 Roadster,RWD,13,21,Gasoline,Automatic,5.5L V8 32V MPFI DOHC,2678
2017,Subaru,Forester 2.5i Limited,AWD,26,32,Gasoline,CVT,2.5L H4 16V MPFI DOHC,2679
2017,Lincoln,MKC Select,AWD,19,25,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2680
2019,Toyota,C-HR LE,FWD,27,31,Gasoline,CVT,2.0L I4 16V MPFI DOHC,2681
2022,Volkswagen,Atlas Cross Sport 2.0T SE w/Technology,AWD,20,24,Gasoline,Automatic,2.0L,2682
2020,Nissan,Altima 2.5 S,FWD,28,39,Gasoline,CVT,2.5L I4 16V GDI DOHC,2683
2018,Chevrolet,Tahoe LS,RWD,16,23,Gasoline,Automatic,5.3L V8 16V GDI OHV,2684
2020,Gmc,Yukon Denali,4WD,14,22,Gasoline,Automatic,6.2L V8 16V GDI OHV,2685
2011,Nissan,Rogue S,FWD,22,28,Gasoline,CVT,2.5L I4 16V MPFI DOHC,2686
2018,Hyundai,Elantra Value Edition,FWD,28,37,Gasoline,Automatic,2.0L I4 16V MPFI DOHC,2687
2018,Toyota,Tundra SR5,4WD,13,17,Flex Fuel,Automatic,5.7L V8 32V MPFI DOHC Flexible Fuel,2688
2017,Mercedes-Benz,E-Class E 300 Luxury,RWD,22,30,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2689
2019,Chevrolet,Equinox Premier,AWD,22,28,Gasoline,Automatic,Turbocharged Gas I4 2.0L/122,2690
2011,Chevrolet,Cruze LTZ,FWD,24,36,Gasoline,Automatic,1.4L I4 16V MPFI DOHC Turbo,2691
2020,Tesla,Model 3 Performance,AWD,118,107,â,Automatic,â,2692
2021,Toyota,4Runner SR5 4WD,4WD,16,19,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,2693
2014,Mercedes-Benz,C-Class C 350 Sport,RWD,20,29,Flex Fuel,Automatic,3.5L V6 24V GDI DOHC Flexible Fuel,2694
2020,Chevrolet,Equinox 2LT,AWD,25,30,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,2695
2020,Chevrolet,Blazer 2LT,FWD,21,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2696
2012,Ford,Escape Limited,4WD,20,27,Flex Fuel,Automatic,3.0L V6 24V MPFI DOHC Flexible Fuel,2697
2020,Ford,Expedition Limited,4WD,17,22,Gasoline,Automatic,6 Cylinder,2698
2021,Jeep,Grand Cherokee Limited,4WD,18,25,Gasoline,Automatic,V6 Cylinder Engine,2699
2020,Porsche,Taycan Turbo S,AWD,67,68,Electric,Automatic,Electric,2700
2021,Chevrolet,Silverado 1500 WT,RWD,16,21,Gasoline,Automatic,4.3L V6 12V GDI OHV,2701
2019,Lincoln,Navigator L Reserve,4WD,0,0,Gasoline,Automatic,V6 Cylinder Engine,2702
2019,Nissan,Rogue Sport SV,AWD,24,30,Gasoline,CVT,2.0L I4 16V GDI DOHC,2703
2017,Land,Rover Range Rover 3.0L Supercharged HSE,4WD,17,23,Gasoline,Automatic,3.0L V6 24V GDI DOHC Supercharged,2704
2021,Ford,Explorer XLT,RWD,21,28,Gasoline,Automatic,2.3L I4 16V GDI DOHC Turbo,2705
2016,Ford,Edge Sport,AWD,17,24,Gasoline,Automatic,2.7L V6 24V GDI DOHC Twin Turbo,2706
2021,Infiniti,Q50 3.0t LUXE,RWD,20,29,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,2707
2020,Chevrolet,Tahoe LT,RWD,15,22,Gasoline,Automatic,5.3L V8 16V GDI OHV,2708
2018,Mercedes-Benz,E-Class E 300,RWD,22,30,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2709
