Year,Make,Model,Drivetrain,MinMPG,MaxMPG,FuelType,Transmission,Engine,ID_Vehiculo
2021,Chevrolet,Suburban Z71,4WD,15,19,Gasoline,Automatic,Gas V8 5.3L/,2393
2021,Toyota,Camry XSE,AWD,25,34,Gasoline,Automatic,2.5L I4 16V PDI DOHC,2394
2016,Jeep,Grand Cherokee Summit,4WD,18,25,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2395
2018,Ferrari,GTC4Lusso V12,AWD,12,17,Gasoline,Automatic,6.3L V12 48V GDI DOHC,2396
2010,Mercedes-Benz,GLK-Class GLK 350 4MATIC,AWD,16,21,Gasoline,Automatic,3.5L V6 24V MPFI DOHC,2397
2018,Ford,Escape SE,4WD,22,28,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,2398
2017,Infiniti,QX80 Limited,AWD,13,19,Gasoline,Automatic,5.6L V8 32V GDI DOHC,2399
2018,Ford,EcoSport SE,4WD,23,29,Gasoline,Automatic,2.0L I4 16V GDI DOHC,2400
2021,Ford,F-150 XLT,4WD,19,22,Gasoline,Automatic,5.0L V8 32V PDI DOHC,2401
2018,Hyundai,Tucson Value,FWD,25,30,Gasoline,Automatic,1.6L I4 16V GDI DOHC Turbo,2402
2018,Subaru,Forester 2.5i Touring,AWD,26,32,Gasoline,CVT,2.5L H4 16V MPFI DOHC,2403
2020,Toyota,Tacoma,4WD,18,22,Gasoline,Automatic,3.5L V6 24V PDI DOHC,2404
2004,Hyundai,Elantra GLS,FWD,24,32,Gasoline,Automatic,2.0L I4 16V MPFI DOHC,2405
2019,Subaru,Crosstrek 2.0i Limited,AWD,27,33,Gasoline,Unknown,Regular Unleaded H-4 2.0 L/122,2406
2014,Ford,Fusion Titanium,AWD,22,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2407
2019,Bmw,430 Gran Coupe i,RWD,24,34,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2408
2019,Acura,TLX V6 w/Technology Package,AWD,20,29,Gasoline,Automatic,3.5L V6 24V GDI SOHC,2409
2018,Gmc,Acadia SLT-1,AWD,17,25,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2410
2019,Bmw,540 i,RWD,21,29,Gasoline,Automatic,Straight 6 Cylinder Engine,2411
2020,Subaru,Ascent Limited 8-Passenger,AWD,20,26,Gasoline,CVT,2.4L H4 16V GDI DOHC Turbo,2412
2020,Lincoln,Aviator Reserve RWD,RWD,18,26,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,2413
2017,Ford,Explorer Limited,4WD,18,25,Gasoline,Automatic,2.3L I4 16V GDI DOHC Turbo,2414
2018,Ford,Escape SEL,FWD,23,30,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,2415
2021,Honda,Passport EX-L,FWD,20,25,Gasoline,Automatic,V6 Cylinder Engine,2416
2020,Audi,Q8 55 Premium,AWD,17,21,Gasoline,Automatic,3.0L V6 24V GDI DOHC Turbo,2417
2016,Gmc,Sierra 1500 SLT,4WD,16,21,Gasoline,Automatic,8 Cylinder Engine,2418
2020,Volvo,S90 T6 R-Design,AWD,21,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC,2419
2019,Ford,EcoSport SE,FWD,27,29,Gasoline,Automatic,1.0L I3 12V GDI DOHC Turbo,2420
2021,Mazda,CX-9 Grand Touring,AWD,20,26,Gasoline,Automatic,2.5L I4 16V GDI DOHC Turbo,2421
2020,Land,Rover Range Rover SWB,4WD,19,24,Gasoline,Automatic,V6,2422
2022,Honda,Civic LX,FWD,31,40,Gasoline,CVT,2.0L I4 16V GDI DOHC,2423
2011,Dodge,Dakota Big Horn/Lone Star,4WD,14,18,Gasoline,Automatic,3.7L V6 12V MPFI SOHC,2424
2019,Acura,ILX w/Premium Pkg,FWD,24,34,Gasoline,Automatic,Premium Unleaded I-4 2.4 L/144,2425
2019,Audi,A6 55 Premium Plus,AWD,24,32,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2426
2019,Land,Rover Range Rover 5.0 Supercharged LWB,4WD,16,21,Gasoline,Automatic,5.0L V8 32V GDI DOHC Supercharged,2427
2021,Subaru,Outback Premium,AWD,26,33,Gasoline,CVT,2.5L H4 16V GDI DOHC,2428
2020,Honda,HR-V LX,AWD,27,31,Gasoline,CVT,1.8L I4 16V MPFI SOHC,2429
2012,Bmw,328 i,RWD,23,33,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2430
2014,Chevrolet,Silverado 1500 LTZ,RWD,16,23,Flex Fuel,Automatic,5.3L V8 16V GDI OHV Flexible Fuel,2431
2019,Kia,Sorento LX,FWD,19,26,Gasoline,Automatic,3.3L V6 24V GDI DOHC,2432
2021,Land,Rover Defender 110 X-Dynamic HSE,4WD,17,22,Gasoline,Automatic,V6,2433
2019,Lexus,RX 350,AWD,19,26,Gasoline,Automatic,3.5L V6 24V PDI DOHC,2434
2017,Subaru,WRX STI Base,AWD,17,23,Gasoline,Manual,2.5L H4 16V MPFI DOHC Turbo,2435
2017,Volkswagen,Jetta 1.4T S,FWD,28,38,Gasoline,Automatic,1.4L I4 16V GDI DOHC Turbo,2436
2020,Chrysler,300 Limited,AWD,18,27,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2437
2019,Gmc,Yukon XL Denali,RWD,14,23,Gasoline,Automatic,6.2L V8 16V GDI OHV,2438
2021,Buick,Enclave Essence,AWD,17,25,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2439
2022,Tesla,Model S Plaid,AWD,119,112,Electric,Automatic,Electric,2440
2018,Volvo,S90 T5 Momentum,AWD,23,32,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2441
2019,Dodge,Challenger SXT,RWD,19,30,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2442
2020,Cadillac,CT4 Premium Luxury,RWD,23,34,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2443
2020,Gmc,Sierra 1500 AT4,4WD,16,21,Gasoline,Automatic,5.3L V8 16V GDI OHV,2444
2013,Hyundai,Elantra GLS,FWD,28,38,Gasoline,Automatic,1.8L I4 16V MPFI DOHC,2445
2020,Ford,Transit-250 Base,RWD,0,0,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/213,2446
2020,Buick,Enclave Essence,AWD,17,25,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2447
2020,Ford,Mustang GT Premium,RWD,15,24,Gasoline,Manual,5.0L V8 32V PDI DOHC,2448
2018,Mercedes-Benz,GLC 300 Base 4MATIC,AWD,21,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2449
2016,Bmw,428 i SULEV,RWD,23,34,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2450
2010,Lexus,RX 350 Base,FWD,18,25,Gasoline,Automatic,3.5L V6 24V MPFI DOHC,2451
2017,Mercedes-Benz,C-Class C 300 4MATIC,AWD,23,29,Gasoline,Automatic,4 Cylinder Engine,2452
2019,Honda,CR-V EX,AWD,27,33,Gasoline,Automatic,4 Cylinder Engine,2453
2018,Audi,Q7 2.0T Premium,AWD,19,25,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2454
2018,Porsche,Panamera Sport Turismo Turbo,AWD,18,23,Gasoline,Automatic,4.0L V8 32V GDI DOHC Twin Turbo,2455
2018,Audi,R8 5.2 quattro Plus,AWD,14,22,Gasoline,Automatic,5.2L V10 40V PDI DOHC,2456
2019,Volvo,XC90 T6 Inscription,AWD,19,26,Gasoline,Automatic,2.0L I4 16V GDI DOHC,2457
2017,Bmw,530 i xDrive,AWD,23,33,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2458
2019,Lincoln,MKC Standard,AWD,19,25,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2459
2019,Mercedes-Benz,S-Class S 560,RWD,17,27,Gasoline,Automatic,4.0L V8 32V GDI DOHC Twin Turbo,2460
2012,Land,Rover Range Rover Supercharged,4WD,12,18,Gasoline,Automatic,5.0L V8 32V GDI DOHC Supercharged,2461
2019,Mazda,Mazda3 FWD w/Preferred Package,FWD,26,35,Gasoline,Automatic,2.5L I4 16V GDI DOHC,2462
2021,Gmc,Sierra 1500 Elevation,4WD,18,21,Diesel,Automatic,3.0L I6 24V DDI DOHC Turbo Diesel,2463
2019,Ford,Fiesta SE,FWD,27,35,Gasoline,â,1.6L I4 16V MPFI DOHC,2464
2020,Toyota,4Runner SR5,4WD,16,19,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,2465
2019,Lexus,RX 350 Base,AWD,19,26,Gasoline,Automatic,3.5L V6 24V PDI DOHC,2466
2020,Chevrolet,Tahoe LT,4WD,15,21,Gasoline,Automatic,5.3L V8 16V GDI OHV,2467
2018,Gmc,Yukon Denali,RWD,14,23,Gasoline,Automatic,6.2L V8 16V GDI OHV,2468
2019,Audi,Q7 55 Prestige,AWD,19,25,Gasoline,Automatic,Intercooled Supercharger Premium Unleaded V-6 3.0 L/183,2469
2020,Bmw,330 i xDrive,AWD,25,34,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2470
2018,Bmw,340 i xDrive,AWD,21,31,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,2471
2021,Subaru,Crosstrek Limited,AWD,27,34,Gasoline,CVT,2.5L H4 16V GDI DOHC,2472
2017,Buick,Enclave Premium,FWD,15,22,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2473
2021,Volkswagen,Atlas 2.0T SE,FWD,21,24,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2474
2019,Honda,Accord EX-L,FWD,30,38,Gasoline,CVT,1.5L I4 16V GDI DOHC Turbo,2475
2010,Ford,Escape Limited,4WD,20,26,Flex Fuel,Automatic,3.0L V6 24V MPFI DOHC Flexible Fuel,2476
2019,Lexus,RC 350 350,RWD,20,28,Gasoline,Automatic,3.5L V6 24V PDI DOHC,2477
2021,Gmc,Acadia SLE,AWD,19,26,Gasoline,Automatic,V6 Cylinder Engine,2478
2021,Ford,Bronco Sport Big Bend,4WD,25,28,Gasoline,Automatic,1.5L I3 12V PDI DOHC Turbo,2479
2019,Ford,Expedition Max Limited,RWD,17,23,Gasoline,Automatic,3.5L V6 24V GDI DOHC Twin Turbo,2480
2021,Bmw,540 i xDrive,AWD,23,31,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,2481
2020,Acura,MDX 3.5L w/Advance Package,AWD,19,26,Gasoline,Automatic,3.5L V6 24V GDI SOHC,2482
2019,Jeep,Cherokee Latitude Plus,4WD,21,29,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2483
2020,Acura,TLX V6 w/Technology Package,FWD,20,31,Gasoline,Automatic,3.5L V6 24V GDI SOHC,2484
2019,Infiniti,Q50 3.0t LUXE,RWD,20,29,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,2485
2016,Toyota,Camry,FWD,25,35,Gasoline,Automatic,2.5L I4 16V MPFI DOHC,2486
2017,Chevrolet,Corvette Grand Sport,RWD,16,25,Gasoline,Automatic,6.2L V8 16V GDI OHV,2487
2010,Ford,Mustang Premium,RWD,18,26,Gasoline,Automatic,4.0L V6 12V MPFI SOHC,2488
2016,Bmw,535 i,RWD,20,31,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,2489
2021,Porsche,Taycan Base,RWD,76,84,Electric,Automatic,Electric,2490
2015,Volvo,S60 T5 Premier,AWD,20,29,Gasoline,Automatic,2.5L I5 20V MPFI DOHC Turbo,2491
2012,Acura,TSX 2.4,FWD,22,30,Gasoline,Automatic,2.4L I4 16V MPFI DOHC,2492
2015,Ford,F-150 Platinum,4WD,15,21,Gasoline,Automatic,3.5L V6 24V GDI DOHC Twin Turbo,2493
2012,Nissan,Murano SL,FWD,18,24,Gasoline,CVT,3.5L V6 24V MPFI DOHC,2494
2021,Nissan,Rogue SL,FWD,26,34,Gasoline,CVT,2.5L I4 16V GDI DOHC,2495
2017,Nissan,Rogue SV,FWD,26,33,Gasoline,CVT,2.5L I4 16V MPFI DOHC,2496
2019,Lexus,NX 300 Base,AWD,22,28,Gasoline,Automatic,2.0L I4 16V PDI DOHC Turbo,2497
2016,Mazda,CX-5 Grand Touring,FWD,26,33,Gasoline,Automatic,2.5L I4 16V GDI DOHC,2498
2019,Bmw,440 Gran Coupe i xDrive,AWD,21,31,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,2499
2017,Bmw,X6 sDrive35i,RWD,18,25,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,2500
2017,Hyundai,Elantra SE,FWD,29,38,Gasoline,Automatic,2.0L I4 16V GDI DOHC,2501
2015,Mini,Hardtop Cooper,FWD,29,40,Gasoline,Manual,1.5L I3 12V GDI DOHC Turbo,2502
2019,Ford,Mustang GT Premium,RWD,15,24,Gasoline,Automatic,5.0L V8 32V PDI DOHC,2503
2019,Subaru,Outback 2.5i,AWD,25,32,Gasoline,CVT,2.5L H4 16V MPFI DOHC,2504
2021,Ford,Ranger XLT,4WD,20,24,Gasoline,Automatic,2.3L I4 16V GDI DOHC Turbo,2505
2015,Jeep,Grand Cherokee Limited,4WD,17,24,Diesel,Automatic,3.0L V6 24V DDI DOHC Turbo Diesel,2506
2020,Nissan,Maxima 3.5 SR,FWD,20,30,Gasoline,CVT,3.5L V6 24V GDI DOHC,2507
2019,Bmw,X5 xDrive40i,AWD,20,26,Gasoline,Automatic,Intercooled Turbo Premium Unleaded I-6 3.0 L/183,2508
2017,Honda,Ridgeline Black Edition,AWD,18,25,Gasoline,Automatic,3.5L V6 24V GDI SOHC,2509
2020,Bmw,430 i xDrive,AWD,21,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2510
2014,Volkswagen,Passat 2.0L TDI DSG SEL Premium,FWD,30,40,Diesel,Automatic,2.0L I4 16V DDI DOHC Turbo Diesel,2511
2019,Lincoln,MKC Reserve,FWD,20,27,Gasoline,Automatic,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,2512
2011,Lexus,RX 350 Base,FWD,18,25,Gasoline,Automatic,3.5L V6 24V MPFI DOHC,2513
2020,Acura,ILX,FWD,24,34,Gasoline,Automatic,2.4L I4 16V GDI DOHC,2514
2018,Hyundai,Santa Fe SE,FWD,18,25,Gasoline,Automatic,3.3L V6 24V GDI DOHC,2515
2019,Cadillac,Escalade ESV Luxury,4WD,14,21,Gasoline,Automatic,6.2L V8 16V GDI OHV,2516
2016,Bmw,535 i xDrive,AWD,20,29,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,2517
2014,Mercedes-Benz,M-Class ML 350 4MATIC,AWD,17,22,Flex Fuel,Automatic,3.5L V6 24V GDI DOHC Flexible Fuel,2518
2013,Toyota,RAV4 XLE,AWD,22,29,Gasoline,Automatic,2.5L I4 16V MPFI DOHC,2519
2016,Hyundai,Genesis 3.8,AWD,16,25,Gasoline,Automatic,3.8L V6 24V GDI DOHC,2520
2018,Honda,Pilot Touring,AWD,19,26,Gasoline,Automatic,3.5L V6 24V GDI SOHC,2521
2016,Honda,Accord EX,FWD,27,37,Gasoline,CVT,2.4L I4 16V GDI DOHC,2522
2017,Volkswagen,Tiguan 2.0T,FWD,20,24,Gasoline,Automatic,2.0L I4,2523
2021,Tesla,Model 3 Standard Range Plus,RWD,150,133,â,Automatic,0.0,2524
2017,Jeep,Grand Cherokee Overland,4WD,18,25,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2525
2016,Chevrolet,Equinox LT,FWD,22,32,Gasoline,Automatic,2.4L I4 16V GDI DOHC,2526
2021,Gmc,Sierra 1500 SLT,4WD,14,20,Gasoline,Automatic,5.3L V8 16V GDI OHV,2527
2018,Jeep,Grand Cherokee High Altitude,RWD,19,26,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2528
2016,Bmw,228 i xDrive,AWD,23,35,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2529
2016,Land,Rover LR4 Base,4WD,15,19,Gasoline,Automatic,3.0L V6 24V GDI DOHC Supercharged,2530
2019,Kia,Sorento EX V6,AWD,19,24,Gasoline,Automatic,3.3L V6 24V GDI DOHC,2531
2018,Jaguar,F-PACE 25t R-Sport,AWD,22,27,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2532
2019,Gmc,Acadia SLT-1,AWD,17,25,Gasoline,Automatic,V6 Cylinder Engine,2533
2010,Bmw,535 i,RWD,17,26,Gasoline,Automatic,3.0L I6 24V GDI DOHC Twin Turbo,2534
2018,Nissan,Rogue SV,AWD,25,32,Gasoline,CVT,2.5L I4 16V MPFI DOHC,2535
2020,Jeep,Grand Cherokee Laredo,4WD,18,25,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2536
2021,Mercedes-Benz,C-Class C 300,RWD,24,33,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2537
2020,Alfa,Romeo Stelvio Ti,AWD,22,28,Gasoline,Automatic,2.0L I4 16V GDI SOHC Turbo,2538
2021,Volkswagen,Atlas Cross Sport 3.6L V6 SEL R-Line,FWD,18,23,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2539
2021,Volkswagen,Atlas Cross Sport 3.6L V6 SEL R-Line,AWD,17,23,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2540
2015,Nissan,Pathfinder SL,4WD,19,26,Gasoline,CVT,3.5L V6 24V MPFI DOHC,2541
2011,Hyundai,Tucson GLS,FWD,22,31,Gasoline,Automatic,2.4L I4 16V MPFI DOHC,2542
2020,Subaru,Outback Onyx Edition XT,AWD,23,30,Gasoline,CVT,2.4L H4 16V GDI DOHC Turbo,2543
2019,Chevrolet,Trax LT,AWD,24,29,Gasoline,Automatic,Turbocharged Gas 4-Cyl 1.4L/83,2544
2021,Kia,Seltos LX,AWD,27,31,Gasoline,CVT,2.0L I4 16V MPFI DOHC,2545
2010,Mercury,Mariner Premier I4 AWD 4dr SUV,AWD,26,26,Gasoline,Automatic,2.5L I4,2546
2020,Jeep,Cherokee Latitude Plus,4WD,21,29,Gasoline,Automatic,3.2L V6 24V MPFI DOHC,2547
2021,Ram,1500 TRX,4WD,10,14,Gasoline,Automatic,6.2L V8 16V MPFI OHV Supercharged,2548
2019,Honda,Pilot EX,FWD,19,27,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,2549
2020,Nissan,Armada Platinum,RWD,14,19,Gasoline,Automatic,5.6L V8 32V GDI DOHC,2550
2018,Ford,Escape SE,4WD,22,28,Gasoline,Automatic,4 Cylinder Engine,2551
2019,Jeep,Wrangler Sport,4WD,17,25,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2552
2014,Porsche,Cayenne GTS,AWD,15,21,Gasoline,Automatic,4.8L V8 32V GDI DOHC,2553
2018,Chevrolet,Malibu 1LS,FWD,27,36,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,2554
2021,Honda,Passport Touring,AWD,19,24,Gasoline,Automatic,3.5L V6 24V GDI SOHC,2555
2014,Ford,Escape S,FWD,22,31,Gasoline,Automatic,2.5L I4 16V MPFI DOHC,2556
2016,Chevrolet,Corvette Stingray,RWD,17,29,Gasoline,Automatic,6.2L V8 16V GDI OHV,2557
2019,Jeep,Wrangler Unlimited Sahara,4WD,18,23,Gasoline,Automatic,V6 Cylinder Engine,2558
2018,Mercedes-Benz,E-Class E 400,RWD,20,26,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,2559
2019,Audi,S4 3.0T Prestige,AWD,21,30,Gasoline,Automatic,3.0L V6 24V GDI DOHC Turbo,2560
2019,Nissan,Rogue SV,AWD,25,32,Gasoline,CVT,2.5L I4 16V MPFI DOHC,2561
2016,Honda,Accord EX-L,FWD,27,37,Gasoline,CVT,2.4L I4 16V GDI DOHC,2562
2020,Gmc,Terrain SLT,AWD,25,28,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,2563
2014,Honda,Odyssey Touring,FWD,19,28,Gasoline,Automatic,3.5L V6 24V MPFI SOHC,2564
2019,Mercedes-Benz,C-Class C 300,RWD,22,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2565
2017,Jeep,Wrangler Sahara,4WD,17,21,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2566
2019,Subaru,Ascent Premium 7-Passenger,AWD,21,27,Gasoline,CVT,2.4L H4 16V GDI DOHC Turbo,2567
2020,Subaru,Forester Sport,AWD,26,33,Gasoline,CVT,2.5L H4 16V GDI DOHC,2568
2019,Cadillac,XT5 Luxury AWD,AWD,18,25,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2569
2020,Gmc,Sierra 1500 Elevation,RWD,20,23,Gasoline,Automatic,5.3L V8 16V GDI OHV,2570
2019,Ford,Expedition Limited,RWD,17,24,Gasoline,Automatic,3.5L V6 24V GDI DOHC Twin Turbo,2571
2020,Bmw,M4 Base,RWD,17,25,Gasoline,Automatic,3.0L I6 24V GDI DOHC Twin Turbo,2572
2021,Ford,F-150 XL,4WD,19,22,Gasoline,Automatic,5.0L V8 32V PDI DOHC,2573
2018,Chevrolet,Equinox Premier,FWD,26,32,Gasoline,Automatic,Turbocharged Gas I4 1.5L/,2574
2019,Dodge,Grand Caravan GT,FWD,17,25,â,Automatic,3.6L V6 24V MPFI DOHC,2575
2020,Ram,1500 Laramie,4WD,19,22,Hybrid,Automatic,8 Cylinder Engine,2576
2013,Land,Rover Range Rover Evoque Pure,4WD,20,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2577
2021,Toyota,Camry XSE,FWD,27,38,Gasoline,Automatic,4 Cylinder Engine,2578
2021,Bmw,X5 sDrive40i,RWD,21,26,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,2579
2022,Kia,K5 GT-Line,FWD,27,37,Gasoline,Automatic,1.6L I4 16V GDI DOHC Turbo,2580
2017,Honda,Civic EX-L,FWD,32,42,Gasoline,CVT,1.5L I4 16V GDI DOHC Turbo,2581
2019,Chevrolet,Traverse LT Cloth,FWD,18,27,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2582
2016,Toyota,Highlander XLE,FWD,19,25,Gasoline,Automatic,3.5L V6 24V MPFI DOHC,2583
2020,Ford,Escape Titanium Hybrid,FWD,44,37,Hybrid,CVT,2.5L I4 16V MPFI DOHC Hybrid,2584
2021,Nissan,Altima 2.5 S,FWD,28,39,Gasoline,CVT,2.5L I4 16V GDI DOHC,2585
2021,Mercedes-Benz,GLB 250 Base,FWD,23,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2586
2019,Honda,CR-V EX,AWD,27,33,Gasoline,Unknown,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,2587
2015,Lexus,LS 460,AWD,16,23,Gasoline,Automatic,4.6L V8 32V PDI DOHC,2588
2015,Mercedes-Benz,S-Class S 550 4MATIC,AWD,16,26,Gasoline,Automatic,4.7L V8 32V GDI DOHC Twin Turbo,2589
2021,Subaru,Forester Touring,AWD,26,33,Gasoline,CVT,2.5L H4 16V GDI DOHC,2590
2017,Audi,Q7 3.0T Premium Plus,AWD,19,25,Gasoline,Automatic,Intercooled Supercharger Premium Unleaded V-6 3.0 L/183,2591
2018,Volkswagen,Atlas 3.6L SE w/Technology,FWD,18,25,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2592
2012,Jeep,Grand Cherokee Overland,4WD,16,23,Flex Fuel,Automatic,3.6L V6 24V MPFI DOHC Flexible Fuel,2593
2010,Toyota,RAV4 Sport,4WD,21,27,Gasoline,Automatic,2.5L I4 16V MPFI DOHC,2594
2013,Audi,A6 2.0T Premium Plus,AWD,20,30,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2595
2008,Bmw,M6,RWD,11,17,Gasoline,Automatic,5.0L V10 40V MPFI DOHC,2596
2016,Gmc,Yukon SLE,4WD,16,22,Gasoline,Automatic,5.3L V8 16V GDI OHV,2597
2013,Mercedes-Benz,S-Class S 550,RWD,15,25,Gasoline,Automatic,4.7L V8 32V GDI DOHC Twin Turbo,2598
2021,Porsche,911,â,18,23,Gasoline,Automatic,3.0L H6 24V GDI DOHC Twin Turbo,2599
2016,Dodge,Challenger R/T,RWD,15,23,Gasoline,Manual,5.7L V8 16V MPFI OHV,2600
2016,Nissan,370Z Sport,RWD,19,26,Gasoline,Automatic,3.7L V6 24V MPFI DOHC,2601
2018,Bmw,X6 xDrive35i,AWD,18,24,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,2602
2020,Hyundai,Elantra Limited,FWD,30,40,Gasoline,CVT,2.0L I4 16V MPFI DOHC,2603
2018,Chevrolet,Traverse LS,FWD,18,27,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2604
2020,Mitsubishi,Outlander SEL,FWD,25,30,Gasoline,CVT,2.4L I4 16V MPFI SOHC,2605
2020,Gmc,Sierra 1500 Denali,4WD,15,20,Gasoline,Automatic,Gas V8 6.2L/376,2606
2020,Volkswagen,Passat 2.0T R-Line,FWD,23,34,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2607
2014,Lexus,LS 460 Base,AWD,16,23,Gasoline,Automatic,4.6L V8 32V PDI DOHC,2608
2015,Lincoln,Navigator Base,4WD,15,20,Gasoline,Automatic,3.5L V6 24V GDI DOHC Twin Turbo,2609
2013,Volvo,S60 T5 Premier,FWD,21,30,Gasoline,Automatic,2.5L I5 20V MPFI DOHC Turbo,2610
2021,Kia,Telluride LX,AWD,19,24,Gasoline,Automatic,3.8L V6 24V GDI DOHC,2611
2020,Subaru,Outback Touring,AWD,26,33,Gasoline,CVT,2.5L H4 16V GDI DOHC,2612
2017,Chevrolet,Camaro 2SS,RWD,16,25,Gasoline,Manual,6.2L V8 16V GDI OHV,2613
2019,Lincoln,Nautilus Reserve,FWD,21,26,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2614
2020,Buick,Enclave Essence,AWD,17,25,Gasoline,Automatic,V6 Cylinder Engine,2615
2020,Kia,Soul GT-Line 1.6L,FWD,27,32,Gasoline,Automatic,1.6L I4 16V GDI DOHC Turbo,2616
2020,Hyundai,Santa Fe Limited 2.0T,AWD,20,26,Gasoline,Automatic,Intercooled Turbo Regular Unleaded I-4 2.0 L/122,2617
2021,Mercedes-Benz,C-Class C 300,RWD,23,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2618
2017,Bmw,X3 sDrive28i,RWD,21,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2619
2019,Tesla,Model 3 Mid Range,RWD,128,117,Electric,Automatic,Electric,2620
2018,Toyota,Highlander XLE,AWD,20,26,Gasoline,Automatic,3.5L V6 24V PDI DOHC,2621
2018,Bmw,X5 xDrive50i,AWD,15,21,Gasoline,Automatic,8 Cylinder Engine,2622
2021,Jeep,Grand Cherokee Laredo,4WD,18,25,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2623
2020,Toyota,4Runner SR5 Premium,4WD,16,19,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,2624
2017,Honda,Accord Sport,FWD,26,34,Gasoline,CVT,2.4L I4 16V GDI DOHC,2625
2019,Gmc,Sierra 1500 SLT,4WD,15,21,Gasoline,Automatic,5.3L V8 16V GDI OHV,2626
2019,Hyundai,Kona EV Limited,FWD,132,108,Electric,Automatic,Electric,2627
2019,Ram,1500 Limited,4WD,19,24,Gasoline,Automatic,5.7L V8 16V MPFI OHV,2628
2015,Chevrolet,Captiva Sport 2LS,FWD,20,28,Flex Fuel,Automatic,2.4L I4 16V GDI DOHC Flexible Fuel,2629
2016,Ford,Explorer Limited,FWD,17,24,Gasoline,Automatic,2.3L I4 16V GDI DOHC Turbo,2630
