ID_Sell,ID_Car,ID_Seller,ID_Rating,Price,Mileage,ConsumerReviews,SellerReviews
6471,6471,717,1628,27739,46471,84,39
6472,6472,212,3829,24700,47743,174,66
6473,6473,501,4316,33000,52640,85,3614
6474,6474,2917,45,42490,13592,63,62
6475,6475,2669,1106,24989,87467,334,1770
6476,6476,928,2835,42998,37787,132,22
6477,6477,3351,244,24580,21181,275,878
6478,6478,2735,280,39500,12034,30,866
6479,6479,2521,1261,41998,16683,72,8
6480,6480,3352,256,28994,35565,540,1844
6481,6481,2640,1981,28900,21582,140,1394
6482,6482,3353,2884,30981,23220,568,295
6483,6483,3354,64,27997,24554,568,840
6484,6484,449,4103,32990,21159,40,923
6485,6485,3274,4317,86900,19411,10,101
6486,6486,2171,4318,35384,12848,7,1370
6487,6487,142,3897,26490,31958,112,5038
6488,6488,3355,3881,24498,13309,133,315
6489,6489,1921,4319,34981,37316,56,35
6490,6490,2642,3082,45000,13556,46,3063
6491,6491,2613,4320,42995,16793,10,891
6492,6492,3160,117,34550,24470,63,144
6493,6493,1975,2390,45900,15565,47,452
6494,6494,2282,4321,34900,34745,419,1424
6495,6495,3356,869,33971,37526,265,263
6496,6496,1652,4322,28000,52546,79,889
6497,6497,1608,4323,50998,48290,34,12
6498,6498,3357,966,31990,37932,262,2563
6499,6499,305,4324,52998,21850,474,2
6500,6500,3358,2434,31895,45092,33,262
6501,6501,605,595,42898,31105,99,2405
6502,6502,307,4325,39712,26619,131,707
6503,6503,3359,4326,71995,2600,1,707
6504,6504,1655,4327,74998,49603,16,499
6505,6505,386,4328,38990,16864,104,367
6506,6506,3360,4329,33998,15390,21,11
6507,6507,1004,4330,37975,11696,13,1105
6508,6508,3361,4331,70879,17663,79,570
6509,6509,3362,4332,29494,60772,107,156
6510,6510,3363,4333,64999,24144,92,133
6511,6511,3364,4334,47996,18609,58,30
6512,6512,624,2773,42989,48093,24,896
6513,6513,175,4335,33929,14803,78,1519
6514,6514,3365,4336,18000,80206,578,55
6515,6515,1372,4337,47924,58571,16,196
6516,6516,2572,4338,46991,12685,4,451
6517,6517,1211,4339,23947,33502,578,1629
6518,6518,1699,4340,19991,62048,389,933
6519,6519,1780,4341,29855,14303,7,666
6520,6520,401,3053,27997,99265,77,1064
6521,6521,30,4342,32900,14949,109,2054
6522,6522,2503,1429,37971,65422,151,3634
6523,6523,689,3881,22994,56040,133,28
6524,6524,1700,615,36000,28778,193,12912
6525,6525,1848,4343,38496,16671,137,807
6526,6526,3366,4344,51995,45102,65,1121
6527,6527,1428,4345,45988,15148,425,2475
6528,6528,1375,4346,29489,96172,199,30
6529,6529,3367,1675,50999,23052,201,2106
6530,6530,261,284,61500,8283,79,450
6531,6531,3368,613,29795,46636,770,2383
6532,6532,2155,1087,46690,13723,58,124
6533,6533,3369,671,28623,13687,276,29
6534,6534,842,924,47666,20945,150,343
6535,6535,3370,1301,25990,22662,256,2467
6536,6536,1531,4347,20692,63695,415,698
6537,6537,2118,3087,27997,12125,25,1365
6538,6538,3371,4348,25324,14259,5,2369
6539,6539,571,1760,28990,40199,334,38
6540,6540,3235,2146,29997,47965,84,1556
6541,6541,3372,4349,22800,85187,113,81
6542,6542,2764,3433,33400,33613,52,965
6543,6543,3373,4350,20000,61332,261,159
6544,6544,3374,4351,46498,17761,85,6292
6545,6545,3375,4352,35998,62812,75,21
6546,6546,2268,461,33947,64698,146,16
6547,6547,119,4353,30996,55215,42,797
6548,6548,1907,4354,48995,22218,84,359
6549,6549,2550,4355,29986,65668,17,1293
6550,6550,582,4356,40534,13916,109,802
6551,6551,3376,4357,27276,65972,17,2393
6552,6552,584,1062,74990,20007,37,312
6553,6553,1634,3680,21199,22122,134,247
6554,6554,1108,4358,78840,8167,20,602
6555,6555,3377,4359,34990,63427,84,351
6556,6556,2886,2187,28564,64230,203,496
6557,6557,1051,2264,29457,104356,28,1057
6558,6558,443,4360,44600,48915,64,905
6559,6559,3378,4361,32998,38822,16,16
6560,6560,1595,4362,48598,85007,15,304
6561,6561,802,4363,56995,60620,20,1611
6562,6562,2093,4364,42538,26999,51,283
6563,6563,3327,188,33490,49513,184,3960
6564,6564,2459,630,38590,19458,19,2321
6565,6565,2459,784,37491,17846,121,2321
6566,6566,3379,3206,30295,48407,126,1320
6567,6567,593,1225,24000,20978,169,2581
6568,6568,3380,4365,36000,16591,28,1732
6569,6569,871,710,47991,16009,201,997
6570,6570,450,1923,38788,30178,121,2357
6571,6571,64,4366,24946,82777,97,95
6572,6572,3381,4367,36998,23310,103,5
6573,6573,3382,3684,43984,11284,58,777
6574,6574,2833,977,79777,1977,22,5
6575,6575,1456,4368,59646,21960,55,99
6576,6576,3383,4369,47700,15688,10,254
6577,6577,3384,4370,29477,32600,36,442
6578,6578,1507,4371,56996,22296,35,7
6579,6579,814,1327,55899,36223,10,4622
6580,6580,451,2337,40972,18358,99,2965
6581,6581,3385,4372,24900,20124,67,404
6582,6582,530,3420,45995,11762,30,344
6583,6583,3386,55,57990,16941,21,12
6584,6584,1256,2454,37495,42629,42,590
6585,6585,2530,4373,34998,39130,73,12
6586,6586,3387,4374,9995,51505,84,155
6587,6587,3388,692,30780,32065,193,141
6588,6588,2027,4375,38980,12687,32,1733
6589,6589,3080,4376,30839,48847,104,1383
6590,6590,3389,2837,39880,43806,11,1107
6591,6591,3390,3949,43451,27525,90,1602
6592,6592,3391,4377,59999,12577,27,3249
6593,6593,1,4378,44998,36157,102,3
6594,6594,3392,1982,28500,15933,275,301
6595,6595,1656,4379,22944,10737,216,1642
6596,6596,3393,4380,23550,65268,141,1
6597,6597,3394,4381,34991,39725,256,385
6598,6598,752,4382,46952,61563,97,76
6599,6599,11,4383,15490,43593,155,3
6600,6600,1138,4384,33998,11390,36,11
6601,6601,3194,4385,59495,67309,16,348
6602,6602,3395,496,47995,41411,102,372
6603,6603,3396,4386,23990,117760,62,145
6604,6604,3397,229,63969,10189,92,63
6605,6605,1008,4387,21695,83411,125,742
6606,6606,3398,604,65900,28013,2,446
6607,6607,179,1057,50962,30575,69,1678
6608,6608,833,501,18788,82337,351,386
6609,6609,2653,4388,39998,23995,25,2
6610,6610,1078,4389,38998,45169,164,12
6611,6611,628,4390,21985,66992,24,357
6612,6612,1666,4391,32778,22388,69,182
6613,6613,1146,4392,56992,28773,88,1476
6614,6614,3399,1436,49995,18185,219,539
6615,6615,3400,4393,21688,42008,196,170
6616,6616,3401,4394,40900,18829,50,102
6617,6617,404,4395,70946,13799,4,723
6618,6618,3255,4396,26709,47841,34,1173
6619,6619,1375,4397,30739,22666,68,30
6620,6620,1898,4398,46000,51618,44,112
6621,6621,1947,4399,36994,11285,69,1665
6622,6622,3402,4400,33998,14100,61,2
6623,6623,2234,4401,60437,17067,8,224
6624,6624,2628,3415,36443,31944,109,781
6625,6625,3403,4402,22917,49098,578,1768
6626,6626,3404,4403,69999,45486,13,1038
6627,6627,3405,3563,24000,46395,76,450
6628,6628,3406,4404,46888,89128,16,1119
6629,6629,3375,4405,42998,20487,121,21
6630,6630,496,915,37713,16062,30,604
6631,6631,3407,1747,43888,16135,425,1285
6632,6632,3408,2055,23995,39726,275,271
6633,6633,976,4406,46338,45288,68,383
6634,6634,275,4407,64995,14947,12,1523
6635,6635,1537,924,37495,45988,150,422
6636,6636,1754,616,29949,19251,152,1386
6637,6637,652,530,30947,16965,444,847
6638,6638,856,4408,26771,12014,207,234
6639,6639,3409,4409,17500,86216,308,426
6640,6640,1444,2509,27998,49242,34,9
6641,6641,2341,692,27577,45794,76,587
6642,6642,3410,3963,17992,80029,488,4088
6643,6643,3210,3446,49998,37314,248,17
6644,6644,3411,4410,71318,31249,15,1
6645,6645,928,4411,42998,20045,11,22
6646,6646,2768,3775,38755,48286,363,12
6647,6647,1875,4412,71300,36165,13,35
6648,6648,3412,1785,29995,11742,205,316
6649,6649,3413,408,34000,44332,224,2167
6650,6650,3414,4413,22977,10156,25,1565
6651,6651,805,4414,33495,47060,72,1121
6652,6652,3415,4415,41995,85985,70,448
6653,6653,2349,1016,34706,39289,102,4515
6654,6654,2349,1016,34541,34447,102,4515
6655,6655,813,705,33999,22154,540,1335
6656,6656,528,4416,153995,15108,2,320
6657,6657,3416,4417,26998,70985,59,47
6658,6658,151,4418,26495,30812,42,472
6659,6659,2708,256,32000,37447,540,1009
6660,6660,3417,1584,35995,12084,32,867
6661,6661,1654,734,45607,10746,11,715
6662,6662,1654,172,53539,52613,55,715
6663,6663,2590,4419,41998,32066,90,4
6664,6664,1406,501,32500,21967,540,1434
6665,6665,1256,3693,40995,13566,8,590
6666,6666,1406,3490,29000,35630,255,1434
6667,6667,1194,4420,46491,10748,10,263
6668,6668,743,1225,24560,44340,169,2420
6669,6669,384,4421,35985,13682,50,2
6670,6670,2927,2055,23798,44264,169,914
6671,6671,1691,4422,37981,29759,28,2464
6672,6672,1558,432,22999,19405,233,1448
6673,6673,3188,1804,37995,26045,363,692
6674,6674,2710,383,31883,41661,193,1472
6675,6675,746,4423,45990,18421,24,500
6676,6676,1840,820,42988,51939,24,226
6677,6677,1411,4424,36998,19835,79,6
6678,6678,2181,4425,49729,27352,22,11
6679,6679,3418,3594,37498,16979,363,248
6680,6680,3419,427,43556,14001,19,1660
6681,6681,1730,4426,39988,12905,4,562
6682,6682,1363,2055,27490,45793,275,394
6683,6683,3109,501,33499,33345,540,386
6684,6684,943,4427,34110,59619,37,117
6685,6685,1365,4428,24250,68109,102,186
6686,6686,620,4429,52781,18773,1,259
6687,6687,391,4430,59600,54172,25,505
6688,6688,1003,4431,23992,26893,133,517
6689,6689,3420,1462,68668,32428,22,1384
6690,6690,3421,4432,13977,149813,53,868
6691,6691,3422,850,56300,19138,55,708
6692,6692,1009,4433,36560,38174,79,742
6693,6693,3423,794,38998,34898,94,64
6694,6694,3424,4434,36988,37779,52,103
6695,6695,2753,4435,19659,84468,264,805
6696,6696,1016,2105,35675,22014,224,4687
6697,6697,99,4436,17950,83000,89,13
6698,6698,3425,1979,38999,23956,32,740
6699,6699,3426,4437,16510,23636,86,715
6700,6700,2688,1662,40599,35805,63,648
6701,6701,634,4438,45499,41647,97,1177
6702,6702,3427,4439,61999,16815,88,15
6703,6703,1431,4074,23696,76543,68,55
6704,6704,408,2612,26389,29753,256,40
6705,6705,3428,4440,24976,18194,46,1309
6706,6706,636,4441,24500,68155,70,958
6707,6707,488,3107,56956,28170,88,1175
6708,6708,1898,4442,22050,21275,66,112
6709,6709,565,1502,59999,27117,10,1113
6710,6710,3429,2568,39081,37379,97,108
6711,6711,3430,4443,37495,17387,24,2994
6712,6712,3431,1135,33999,18966,94,1980
6713,6713,3432,4444,14900,100937,51,16
6714,6714,3433,1363,28995,18197,540,130
6715,6715,341,4445,18900,64273,428,33
6716,6716,2199,3591,34790,21864,166,226
6717,6717,3434,4200,41891,59895,253,612
6718,6718,2909,4446,57111,57960,26,227
6719,6719,2764,4447,18000,87416,307,965
6720,6720,3435,4448,53695,14854,137,53
6721,6721,2910,284,61994,13000,79,152
6722,6722,273,445,79999,6256,2,3815
6723,6723,2270,4449,39998,45297,50,5189
6724,6724,647,3085,28995,53672,42,804
6725,6725,3436,4450,27254,58951,178,725
6726,6726,3437,2067,39895,14745,150,572
6727,6727,1233,907,33997,11905,262,251
6728,6728,581,2067,38146,36033,150,1242
6729,6729,3438,153,27590,36563,202,716
6730,6730,3439,4451,15988,48624,39,195
6731,6731,3440,4452,44834,13970,35,31
6732,6732,355,4453,38998,23461,224,3
6733,6733,2949,75,37695,23527,202,1390
6734,6734,3324,4454,20550,17846,151,382
6735,6735,3441,639,50998,17916,92,1724
6736,6736,1966,2185,54896,19906,219,209
6737,6737,2132,4455,42884,36084,47,843
6738,6738,3442,4456,38490,82306,72,53
6739,6739,3443,4457,23999,49821,233,3
6740,6740,287,2626,49000,50000,76,1706
6741,6741,3444,3479,29090,77090,77,659
6742,6742,2421,4458,26998,51198,99,31
6743,6743,2421,1939,50998,34574,211,31
6744,6744,2459,496,39595,50919,102,2321
6745,6745,2921,4459,33995,22972,20,1200
6746,6746,3445,188,34585,21941,131,197
6747,6747,3184,2685,57499,15244,8,2064
6748,6748,523,4460,89490,35084,16,531
6749,6749,448,4447,19779,23960,307,1891
6750,6750,2277,4461,28385,36538,203,882
6751,6751,3101,4462,53500,51749,11,107
6752,6752,988,4463,40994,17899,11,91
6753,6753,3446,4464,13995,87988,229,56
6754,6754,230,2193,35857,34162,223,4649
6755,6755,3447,1232,35362,35245,112,2582
6756,6756,74,4465,36900,21966,61,895
6757,6757,456,1181,26999,52629,568,166
6758,6758,1691,4466,33981,24050,44,2464
6759,6759,2141,4467,49492,18722,474,3
6760,6760,747,3123,38083,24297,90,112
6761,6761,1259,4468,39995,87866,19,1948
6762,6762,3391,3404,62891,32646,27,3249
6763,6763,943,2537,30985,47140,652,117
6764,6764,1002,2765,30498,36725,40,923
6765,6765,2648,1334,32498,15177,102,615
6766,6766,1659,435,28497,30842,770,1288
6767,6767,2988,1546,28900,25257,770,1049
6768,6768,3192,4469,44310,30336,31,339
6769,6769,755,2067,40575,20850,150,715
6770,6770,1315,4470,35887,137948,54,121
6771,6771,1887,910,29999,85520,72,251
6772,6772,3448,64,27894,61113,568,1160
6773,6773,3449,256,34630,23807,540,2019
6774,6774,2682,4471,48777,36021,17,193
6775,6775,3450,4472,20988,81864,69,167
6776,6776,3251,2577,32999,49383,52,561
6777,6777,3451,4473,26998,26069,142,3
6778,6778,897,989,129991,12284,79,367
6779,6779,1212,1345,42500,14921,39,1652
6780,6780,3452,185,32314,36912,395,6907
6781,6781,1016,4474,45187,63505,211,4687
6782,6782,183,4475,37880,20094,25,1341
6783,6783,1426,4476,17829,149877,205,3014
6784,6784,3145,455,50204,19211,5,750
6785,6785,479,888,69987,28994,10,2060
6786,6786,3453,1554,30595,53707,367,2458
6787,6787,3454,4477,46091,51226,201,538
6788,6788,3455,1290,38407,49872,42,8
6789,6789,407,1524,33000,30194,540,1643
6790,6790,408,4478,25989,24224,256,40
6791,6791,3456,4479,23995,84186,67,2710
6792,6792,2264,2716,26629,48497,78,105
6793,6793,565,2815,49999,25165,63,1113
6794,6794,2378,4480,46998,29647,16,244
6795,6795,705,4481,19499,10093,142,986
6796,6796,3457,633,38137,13631,141,221
6797,6797,1433,4482,17480,88338,315,431
6798,6798,968,4483,42928,82878,44,74
6799,6799,3031,4484,35998,37294,32,10
6800,6800,2083,4485,33982,19734,36,30
6801,6801,647,3114,44995,45094,3,804
6802,6802,275,301,59995,51598,27,1523
6803,6803,2603,2881,40980,12434,94,437
6804,6804,121,4486,29977,39891,102,750
6805,6805,1954,4487,25990,51638,230,766
6806,6806,2912,4488,23888,12117,415,166
6807,6807,3458,4489,28999,45157,136,9
6808,6808,1107,4490,23700,24531,212,666
6809,6809,3459,4491,44800,24858,219,8
6810,6810,1444,4492,40998,39377,99,9
6811,6811,3460,4493,22998,82226,175,205
6812,6812,860,2114,37749,38272,64,19
6813,6813,1490,1713,41990,46749,23,202
6814,6814,438,1884,76534,2194,15,795
6815,6815,2309,2348,34977,31660,27,571
6816,6816,1596,4494,36999,34541,7,1748
6817,6817,3461,2942,53054,21810,22,195
6818,6818,3461,2183,47244,15363,2,195
6819,6819,3462,4495,21900,11327,25,1744
6820,6820,446,4496,19577,20554,209,112
6821,6821,3099,4497,37627,14641,79,500
6822,6822,3099,4498,24745,47065,69,500
6823,6823,2919,4499,35500,16699,11,699
6824,6824,3463,4500,5950,166810,19,10
6825,6825,2017,4501,41998,21277,99,32
6826,6826,3464,4502,26801,21561,7,255
6827,6827,520,574,52964,26750,7,238
6828,6828,1499,1512,44598,33851,52,1183
6829,6829,2277,4503,28495,64895,44,882
6830,6830,1182,4504,53998,17745,201,13
6831,6831,3465,4505,95999,21722,16,8
6832,6832,1604,4506,33881,48777,64,127
6833,6833,3103,937,41495,22816,224,398
6834,6834,3466,4507,89800,4152,16,537
6835,6835,879,963,26500,26882,174,529
6836,6836,3467,1704,32859,10813,166,2881
6837,6837,1403,4508,33598,20733,11,908
6838,6838,3468,4509,28331,24440,203,3181
6839,6839,381,511,28987,23049,174,2580
6840,6840,739,1546,24992,48102,770,238
6841,6841,818,1361,35500,36248,131,1227
6842,6842,3469,824,29142,40491,230,46
6843,6843,3470,4510,35895,15817,49,676
6844,6844,3081,230,30990,14122,230,469
6845,6845,3471,848,28399,48734,770,827
6846,6846,3109,829,35599,25527,262,386
6847,6847,166,4013,33888,40544,18,133
6848,6848,3472,4511,39581,1564,1,661
6849,6849,9,4512,41075,16277,109,1366
6850,6850,3473,4513,32998,40061,79,8
6851,6851,19,4514,37239,26786,27,2
6852,6852,19,156,34739,44657,224,2
6853,6853,3474,4327,84599,10543,16,240
6854,6854,3364,2514,43670,24662,46,30
6855,6855,2029,4515,39998,47155,63,379
6856,6856,3475,4224,31998,92777,207,319
6857,6857,3112,1000,35489,32258,131,141
6858,6858,3476,4516,35935,49246,110,917
6859,6859,3477,4517,66900,32274,27,75
6860,6860,1617,429,28981,12904,2,1808
6861,6861,1617,4351,34451,17029,85,1808
6862,6862,3424,4518,29981,29584,230,103
6863,6863,3478,904,37282,19905,143,41
6864,6864,1698,4519,21401,47806,233,1026
6865,6865,3196,4520,63989,18056,62,1689
6866,6866,2502,4521,31492,98301,18,1467
6867,6867,1214,4522,19950,61690,48,47
6868,6868,3479,4523,35498,17941,67,159
6869,6869,3315,1943,24586,23696,133,3037
6870,6870,3480,2502,37918,22146,40,34
6871,6871,3481,4524,45757,52031,62,121
6872,6872,2032,1230,46999,41920,817,1681
6873,6873,3482,4525,13995,101672,293,7
6874,6874,3483,4526,32999,48364,29,1057
6875,6875,2942,4527,51949,48587,24,7343
6876,6876,3145,4528,46656,24212,36,750
6877,6877,3255,3955,54496,45515,201,1173
6878,6878,3484,4529,22803,60652,309,13
6879,6879,3366,4530,42391,36735,63,1121
6880,6880,3485,3941,62998,10563,66,643
6881,6881,2504,3807,35061,55333,72,630
6882,6882,1994,4531,35695,19112,29,6587
6883,6883,1218,4532,33797,55096,118,1220
6884,6884,3486,4533,52332,38183,15,77
6885,6885,3487,4534,24995,48122,28,125
6886,6886,3488,4535,25940,63956,150,255
6887,6887,707,4536,50055,10612,92,13
6888,6888,1028,4537,45555,19821,46,1478
6889,6889,850,942,55965,44606,75,988
6890,6890,3489,4538,30754,23451,60,992
6891,6891,574,262,17849,84209,196,1856
6892,6892,3490,4539,21426,83541,155,1857
6893,6893,2583,4540,36535,17515,245,32
6894,6894,1342,3080,58990,16653,8,367
6895,6895,3126,4541,29992,87568,132,467
6896,6896,498,2550,31788,37956,42,846
6897,6897,2633,2425,30495,19032,70,76
6898,6898,789,4542,22922,22303,62,6018
6899,6899,717,1127,30589,39552,193,39
6900,6900,3491,4543,51999,71455,13,290
6901,6901,3492,2033,30000,21835,264,3601
6902,6902,1443,4544,38599,24071,37,2
6903,6903,1445,294,33000,40248,109,3827
6904,6904,504,4545,42993,52331,27,3485
6905,6905,281,4546,39492,26351,42,537
6906,6906,2455,3671,22917,17978,151,1898
6907,6907,864,4547,28998,49503,104,25
6908,6908,3493,256,30842,42775,540,340
6909,6909,928,4548,23998,64822,296,22
6910,6910,2704,1747,39995,46335,425,1055
6911,6911,727,4549,54988,24181,8,11
6912,6912,287,1448,41000,44982,69,1706
6913,6913,3494,4550,37990,9843,102,1020
6914,6914,1116,4551,41985,15600,75,417
6915,6915,2769,4552,54945,15183,32,478
6916,6916,1058,4553,47998,22120,46,171
6917,6917,984,4554,42998,40007,36,4
6918,6918,225,2114,39495,26678,64,1040
6919,6919,3495,4555,46690,18491,56,53
6920,6920,1117,4556,36959,16339,75,459
6921,6921,2022,4557,27900,15217,163,762
6922,6922,3496,4558,52999,29580,69,132
6923,6923,3497,4559,28861,23674,255,5572
6924,6924,1839,4560,23250,35221,72,2759
6925,6925,2178,2446,30750,16154,33,467
6926,6926,1510,1730,43992,12641,217,489
6927,6927,3498,2033,22392,64215,264,114
6928,6928,308,339,30000,20915,230,2127
6929,6929,3018,4561,31998,17367,33,788
6930,6930,386,429,70990,40920,9,367
6931,6931,1730,4562,44988,33592,23,562
6932,6932,1199,4563,36998,40823,64,4
6933,6933,466,4564,32998,29810,7,197
6934,6934,3111,4565,109990,32228,24,6
6935,6935,3499,4566,31987,31137,444,961
6936,6936,1138,4567,33998,14148,81,11
6937,6937,19,4568,40299,24782,58,2
6938,6938,3500,4569,49250,24224,14,466
6939,6939,1007,1150,49924,39436,211,168
6940,6940,392,4570,50998,11630,42,35
6941,6941,2937,4571,46000,31595,15,2658
6942,6942,320,829,30595,39574,262,687
6943,6943,3501,4518,31249,20071,230,264
6944,6944,2365,4572,24411,47519,28,259
6945,6945,3502,4573,14488,85780,199,234
6946,6946,3503,4574,53820,31378,27,1287
6947,6947,757,4575,50497,20714,46,70
6948,6948,684,4576,20768,41555,578,942
6949,6949,3504,2165,29423,10570,264,2379
6950,6950,27,4577,43861,20623,53,60
6951,6951,1209,4578,53950,22347,15,1826
6952,6952,1424,2027,47357,13793,29,60
6953,6953,2366,4579,13998,91684,131,1382
6954,6954,3505,4580,66500,19596,157,439
6955,6955,1081,4581,74990,10818,37,6
6956,6956,2789,31,48988,11970,35,707
6957,6957,190,4582,31990,40578,21,31
6958,6958,1427,4583,36944,29454,79,554
6959,6959,3506,4584,40871,13629,70,296
6960,6960,480,1981,29998,51292,140,1250
6961,6961,3507,4585,49489,44315,219,505
6962,6962,195,4586,43912,22518,85,2629
6963,6963,3508,4587,18494,84054,357,1738
6964,6964,705,4588,31499,17032,33,986
6965,6965,2763,4589,23970,13348,100,1585
6966,6966,3509,4590,16500,56845,134,1359
6967,6967,2036,2419,40995,13158,8,958
6968,6968,2845,2242,37672,27051,107,712
6969,6969,3510,4591,24277,66295,133,19
6970,6970,915,1868,54000,18765,56,735
6971,6971,3511,4592,40728,35028,151,1616
6972,6972,3512,624,41500,11619,1,149
6973,6973,3513,4593,46151,15480,66,184
6974,6974,573,4594,24921,84487,135,1185
6975,6975,3514,724,34480,29125,102,909
6976,6976,2449,2971,118990,40502,16,67
6977,6977,652,2335,46460,21884,66,847
6978,6978,1632,371,23101,14059,182,1
6979,6979,924,4595,9995,146137,137,731
6980,6980,657,4596,38300,81867,198,12
6981,6981,501,22,34000,65307,150,3614
6982,6982,3515,3445,35588,29639,131,759
6983,6983,3516,4087,30500,17561,17,1020
6984,6984,979,4597,24414,83993,73,716
6985,6985,2917,4598,40990,14276,42,62
6986,6986,3517,1784,30214,11196,255,238
6987,6987,2854,613,33916,16301,131,315
6988,6988,3518,563,41995,58508,26,595
6989,6989,284,4599,21574,47130,353,1132
6990,6990,3039,1182,28300,69421,265,118
6991,6991,1875,3354,53000,30885,117,35
6992,6992,3519,3951,43962,18913,132,291
6993,6993,590,416,38495,20168,30,1123
6994,6994,447,4600,26991,64166,770,20
6995,6995,3520,1534,29608,10217,568,1341
6996,6996,3521,4601,132900,11056,4,14
6997,6997,3522,2055,23540,22132,169,2528
6998,6998,2277,4602,25495,18579,591,882
6999,6999,1179,4603,23452,47195,25,845
7000,7000,1182,4604,22998,55072,13,13
7001,7001,596,2542,28000,89004,82,163
7002,7002,807,969,37692,20222,181,3441
7003,7003,877,4605,35777,16978,56,1023
7004,7004,2349,479,40299,21525,63,4515
7005,7005,3497,4606,26384,10377,255,5572
7006,7006,1928,4607,32995,47290,96,225
7007,7007,3523,4608,31698,16444,201,3530
7008,7008,529,416,34990,41719,30,488
7009,7009,530,3420,43995,12931,30,344
7010,7010,80,1352,57987,23317,55,1108
7011,7011,743,1225,24900,32965,275,2420
7012,7012,1131,4609,27315,58989,90,546
7013,7013,3524,4610,97500,42747,9,33
7014,7014,3525,4611,28800,38576,279,142
7015,7015,3526,4612,42990,18010,42,6
7016,7016,3527,4613,284990,9346,1,6
7017,7017,677,4614,19942,24039,411,2022
7018,7018,1656,4615,29490,35424,54,1642
7019,7019,1517,3963,28991,18327,270,2022
7020,7020,2871,4616,28520,31118,54,166
7021,7021,1731,4617,43602,37843,24,51
7022,7022,3528,4618,39990,68230,44,31
7023,7023,19,2509,29989,49232,34,2
7024,7024,1204,756,54901,23655,425,1482
7025,7025,1369,1651,40598,12763,85,2412
7026,7026,1566,4619,31998,19996,90,2
7027,7027,179,445,56968,28559,2,1678
7028,7028,1777,561,36950,57160,94,1292
7029,7029,2257,4620,39995,19647,107,75
7030,7030,1737,1675,46500,47702,201,839
7031,7031,952,4621,34000,12648,15,1663
7032,7032,3529,320,33941,42938,17,3612
7033,7033,3530,4622,39991,32643,126,762
7034,7034,3531,4623,39996,38100,13,1568
7035,7035,3196,4624,31979,20624,32,1689
7036,7036,185,4625,43483,21700,30,62
7037,7037,2294,4626,50997,49948,65,2200
7038,7038,190,1862,38391,44879,79,31
7039,7039,190,1862,38391,45062,79,31
7040,7040,100,4627,19998,85511,178,2
7041,7041,3532,181,75998,22026,2,394
7042,7042,3533,3320,35299,25148,269,483
7043,7043,908,685,48799,10249,102,1855
7044,7044,3025,967,45388,48052,39,1100
7045,7045,193,4628,17997,35942,248,15
7046,7046,2505,4629,34764,34719,32,2715
7047,7047,3534,4606,28799,48303,255,450
7048,7048,1997,2369,52990,30642,51,1905
7049,7049,1087,4630,50797,27260,29,301
7050,7050,2598,4631,40337,23603,147,68
7051,7051,3535,2329,35888,14919,166,2377
7052,7052,1329,4632,32998,22950,187,34
7053,7053,3429,2,44749,15118,425,108
7054,7054,2407,2138,37500,36088,94,227
7055,7055,1949,4633,11985,153876,18,52
7056,7056,3536,2381,36350,34381,94,2033
7057,7057,3537,4634,19177,64424,357,639
7058,7058,2478,4635,30998,60115,70,1129
7059,7059,2478,832,27980,61672,70,1129
7060,7060,3538,4636,54890,34965,32,2
7061,7061,3539,4637,28677,17306,264,212
7062,7062,3540,4638,21000,87091,44,1621
7063,7063,1031,4639,40000,35448,56,5441
7064,7064,3541,409,34847,63436,224,141
7065,7065,3542,4640,50552,20975,201,396
7066,7066,3543,1298,35255,66228,150,3681
7067,7067,46,2442,26900,31602,770,1245
7068,7068,3544,1669,41835,58157,102,103
7069,7069,124,4641,9700,81569,118,151
7070,7070,3349,897,32995,12141,205,284
7071,7071,3545,3490,26494,17919,255,1594
7072,7072,2585,4642,19599,84416,33,26
7073,7073,3546,4643,59995,69090,334,40
7074,7074,2418,3018,22990,32863,309,2170
7075,7075,3070,4644,18598,70990,623,2270
7076,7076,3547,4645,22995,49757,547,1659
7077,7077,2246,4646,56900,21163,22,1885
7078,7078,3548,4334,54500,13855,58,1167
7079,7079,3549,3003,23995,45246,91,308
7080,7080,3550,4647,46000,14001,46,652
7081,7081,727,2167,41988,25532,90,11
7082,7082,3551,4648,40995,40298,133,1291
7083,7083,370,1519,34500,32190,363,4437
7084,7084,2741,4649,30411,18619,444,154
7085,7085,3552,408,29423,61933,224,6479
7086,7086,984,4650,48998,31051,76,4
7087,7087,870,3830,21997,13091,182,724
7088,7088,3495,4651,43890,18777,150,53
7089,7089,293,4652,46175,38284,29,3037
7090,7090,1184,4653,28204,33637,256,75
7091,7091,3553,4654,53500,23813,3,3
7092,7092,74,780,21000,22370,134,895
7093,7093,815,4143,36698,19075,133,1252
7094,7094,152,2744,38142,35650,72,1638
7095,7095,3554,4655,89910,21710,16,70
7096,7096,3555,2158,37000,22196,224,6527
7097,7097,3556,4656,28333,18353,205,125
7098,7098,2775,3966,32987,13405,568,532
7099,7099,3557,1666,37980,10429,17,768
7100,7100,2353,1108,47682,12346,21,597
7101,7101,1978,4657,38626,22465,46,4
7102,7102,1256,4182,33295,43775,181,590
7103,7103,1882,3618,36999,12387,109,1312
7104,7104,1773,2190,33998,19488,81,259
7105,7105,1655,4658,48999,33516,2,499
7106,7106,2647,4659,47999,53669,10,1173
